CustomerId,surname,middle,given,sex,age,bday,est_income
15684801,Abbott,O,Thomas,Male,47,1970-05-14," PHP 125,000.00 "
15684861,Thomson,H,Margaret,Female,32,1985-06-02," PHP 169,000.00 "
15684868,Cameron,B,George,Male,,," PHP 87,000.00 "
15684921,Onuchukwu,D,Steven,Male,25,1992-05-26," PHP 106,000.00 "
15684925,Vicars,N,Barbara,Female,43,1974-05-24," PHP 9,000.00 "
15684934,Rose,P,Paul,Male,31,1986-06-08," PHP 72,000.00 "
15684951,He,I,Ruth,Female,59,1958-06-01," PHP 16,000.00 "
15684958,Amadi,D,David,Male,38,1979-06-28," PHP 38,000.00 "
15684960,Yewen,D,Helen,Female,46,1971-05-12," PHP 26,000.00 "
15684995,Chamberlain,N,Donald,Male,49,1968-06-08," PHP 17,000.00 "
15684999,Ch'eng,K,Betty,Female,26,1991-06-03," PHP 149,000.00 "
15685019,Graham,T,Steven,Male,29,1988-05-26," PHP 22,000.00 "
15685096,Trevisani,E,Elizabeth,Female,50,1967-06-18," PHP 5,000.00 "
15685109,Teng,P,John,Male,39,1978-05-11," PHP 16,000.00 "
15685150,Evans,M,Mark,Male,28,1989-05-17," PHP 67,000.00 "
15685226,Morrison,J,Nancy,Female,29,1988-05-20," PHP 38,000.00 "
15685245,Jowett,R,Sandra,Female,56,1961-05-21," PHP 108,000.00 "
15685279,Somadina,A,Margaret,Female,57,1960-06-04," PHP 139,000.00 "
15685290,Wall,D,Mark,Male,46,1971-06-07," PHP 56,000.00 "
15685300,Meng,R,Steven,Male,35,1982-05-20," PHP 87,000.00 "
15685309,Souter,C,Donna,Female,35,1982-06-02," PHP 55,000.00 "
15685314,Noble,H,Donna,Female,28,1989-06-12," PHP 46,000.00 "
15685320,Johnstone,Q,Michael,Male,36,1981-06-11," PHP 92,000.00 "
15685346,Chu,K,Donna,Female,26,1991-05-31," PHP 126,000.00 "
15685357,Wright,L,Betty,Female,36,1981-05-30," PHP 17,000.00 "
15685372,Azubuike,I,George,Male,54,1963-06-19," PHP 148,000.00 "
15685476,Tseng,S,Mark,Male,31,1986-06-06," PHP 55,000.00 "
15685500,Glazkov,B,Steven,Male,26,1991-05-28," PHP 50,000.00 "
15685536,Chu,I,Susan,Female,34,1983-06-22," PHP 8,000.00 "
15685564,Nnamutaezinwa,N,Richard,Male,35,1982-05-25," PHP 110,000.00 "
15685576,Degtyaryov,B,Nancy,Female,36,1981-06-21," PHP 77,000.00 "
15685628,Calabresi,D,Paul,Male,35,1982-05-18," PHP 39,000.00 "
15685640,Dancy,O,Linda,Female,41,1976-05-13," PHP 104,000.00 "
15685653,Benson,Q,Sharon,Female,40,1977-05-22," PHP 103,000.00 "
15685706,Bird,K,Helen,Female,40,1977-06-04," PHP 128,000.00 "
15685805,Ginikanwa,C,Nancy,Female,35,1982-06-04," PHP 55,000.00 "
15685826,Hsiung,H,Robert,Male,30,1987-06-11," PHP 86,000.00 "
15685829,McKay,F,David,Male,37,1980-05-20," PHP 5,000.00 "
15685844,White,R,Lisa,Female,35,1982-06-08," PHP 157,000.00 "
15685872,Godfrey,P,Ruth,Female,29,1988-05-26," PHP 126,000.00 "
15685920,Lombardo,S,Brian,Male,34,1983-05-21," PHP 178,000.00 "
15685947,Henderson,Q,Robert,Male,42,1975-05-25," PHP 85,000.00 "
15685997,Azubuike,Q,Susan,Female,39,1978-05-11," PHP 17,000.00 "
15686060,Chou,D,Robert,Male,43,1974-06-01," PHP 151,000.00 "
15686099,Ruse,K,Christopher,Male,61,1956-06-13," PHP 69,000.00 "
15686137,Barry,R,George,Male,32,1985-05-08," PHP 119,000.00 "
15686164,Maclean,I,Nancy,Female,31,1986-06-26," PHP 105,000.00 "
15686219,Wan,T,Brian,Male,38,1979-05-23,.
15686236,Trevisani,Q,Patricia,Female,47,1970-06-03," PHP 57,000.00 "
15686242,Otutodilichukwu,O,Carol,Female,57,1960-07-01," PHP 64,000.00 "
15686255,Mouzon,R,Michael,Male,35,1982-05-12," PHP 66,000.00 "
15686302,Fisk,D,Helen,Female,31,1986-05-23," PHP 116,000.00 "
15686345,McCaffrey,L,Brian,Male,34,1983-06-04," PHP 50,000.00 "
15686436,Newbery,P,Christopher,Male,32,1985-05-24," PHP 133,000.00 "
15686461,Sarratt,C,Elizabeth,Female,56,1961-05-29," PHP 75,000.00 "
15686463,Fu,T,Charles,Male,38,1979-06-20," PHP 7,000.00 "
15686538,Nixon,P,Lisa,Female,41,1976-05-28," PHP 137,000.00 "
15686588,Manfrin,I,Mary,Female,28,1989-06-13," PHP 75,000.00 "
15686611,Moss,G,Robert,Male,30,1987-06-19," PHP 141,000.00 "
15686670,Duke,Q,Lisa,Female,36,1981-06-06," PHP 62,000.00 "
15686696,Brown,P,Betty,Female,37,1980-05-21," PHP 39,000.00 "
15686718,Hung,T,Steven,Male,37,1980-06-14," PHP 91,000.00 "
15686743,Moody,I,Michael,Male,29,1988-05-08," PHP 170,000.00 "
15686776,Rossi,T,Elizabeth,Female,32,1985-05-23," PHP 17,000.00 "
15686780,Rogova,O,Margaret,Female,55,1962-05-16," PHP 25,000.00 "
15686812,Jones,J,Elizabeth,Female,44,1973-05-15," PHP 125,000.00 "
15686835,Crawford,M,Maria,Female,57,1960-05-25," PHP 120,000.00 "
15686870,Ball,O,David,Male,36,1981-05-19," PHP 78,000.00 "
15686885,Nekrasov,L,Daniel,Male,44,1973-06-20," PHP 42,000.00 "
15686909,Lung,C,John,Male,27,1990-05-22," PHP 48,000.00 "
15686913,Kung,O,Michael,Male,38,1979-06-24," PHP 44,000.00 "
15686917,Tu,Q,Sandra,Female,40,1977-06-02," PHP 102,000.00 "
15686936,McGregor,J,Nancy,Female,37,1980-05-15," PHP 132,000.00 "
15686941,Hutchinson,L,Susan,Female,26,1991-06-08," PHP 66,000.00 "
15686957,Piccio,H,Brian,Male,35,1982-05-22," PHP 47,000.00 "
15686963,Hardiman,I,Maria,Female,30,1987-06-10," PHP 138,000.00 "
15686964,Spence,Q,Helen,Female,34,1983-05-31," PHP 110,000.00 "
15686974,Sergeyeva,S,Mary,Female,48,1969-06-25," PHP 40,000.00 "
15686983,Rohu,F,Sandra,Female,25,1992-06-06," PHP 107,000.00 "
15686999,Nicholas,K,Maria,Female,40,1977-06-13," PHP 22,000.00 "
15687001,Chiemenam,D,John,Male,54,1963-06-01," PHP 86,000.00 "
15687094,Calabresi,N,Nancy,Female,28,1989-06-12," PHP 48,000.00 "
15687130,Nkemjika,Q,Elizabeth,Female,43,1974-06-02," PHP 125,000.00 "
15687153,Graham,L,Donald,Male,49,1968-06-28," PHP 99,000.00 "
15687162,Clayton,D,Kenneth,Male,51,1966-06-28," PHP 24,000.00 "
15687171,Birch,A,Kenneth,Male,34,1983-05-17," PHP 61,000.00 "
15687218,West,N,Barbara,Female,27,1990-05-12," PHP 21,000.00 "
15687270,Iroawuchi,Q,Dorothy,Female,61,1956-06-24," PHP 108,000.00 "
15687310,Humphries,E,Edward,Male,39,1978-06-04," PHP 99,000.00 "
15687329,Hope,H,Lisa,Female,32,1985-05-19," PHP 17,000.00 "
15687363,McMillan,I,Christopher,Male,31,1986-05-31," PHP 159,000.00 "
15687372,Padovesi,B,Christopher,Male,49,1968-06-18," PHP 60,000.00 "
15687385,McDowell,N,George,Male,41,1976-05-19," PHP 49,000.00 "
15687413,Sunderland,K,Lisa,Female,38,1979-05-09," PHP 98,000.00 "
15687431,Faria,N,Margaret,Female,41,1976-06-19,.
15687477,Thompson,E,Brian,Male,28,1989-05-18," PHP 30,000.00 "
15687491,Nkemdilim,J,Michael,Male,45,1972-05-30," PHP 69,000.00 "
15687492,Anderson,L,William,Male,32,1985-06-20," PHP 45,000.00 "
15687527,Yobachukwu,E,Christopher,Male,35,1982-05-19," PHP 148,000.00 "
15687540,Obiuto,K,Michael,Male,32,1985-06-06," PHP 31,000.00 "
15687558,Mault,D,Betty,Female,31,1986-06-10," PHP 140,000.00 "
15687607,Chiemenam,T,Betty,Female,30,1987-05-13," PHP 151,000.00 "
15687626,Zhirov,D,David,Male,39,1978-05-27," PHP 128,000.00 "
15687634,Glover,T,Richard,Male,49,1968-06-11," PHP 40,000.00 "
15687648,Nicholson,T,David,Male,28,1989-05-12," PHP 62,000.00 "
15687658,Burgin,C,Mary,Female,52,1965-05-30," PHP 20,000.00 "
15687688,Hou,C,Ruth,Female,32,1985-06-03," PHP 26,000.00 "
15687719,She,Q,Karen,Female,37,1980-05-22," PHP 18,000.00 "
15687738,Nwagugheuzo,E,Sharon,Female,38,1979-05-17," PHP 109,000.00 "
15687752,Griffin,J,Kenneth,Male,30,1987-06-19," PHP 19,000.00 "
15687765,Chukwujamuike,K,Ruth,Female,42,1975-05-15," PHP 94,000.00 "
15687828,Gorshkov,M,Dorothy,Female,31,1986-05-18," PHP 29,000.00 "
15687852,Vinogradoff,A,Christopher,Male,30,1987-06-12," PHP 118,000.00 "
15687884,Alekseyeva,R,Daniel,Male,37,1980-06-07," PHP 98,000.00 "
15687903,Okonkwo,B,Elizabeth,Female,29,1988-05-24," PHP 76,000.00 "
15687913,Mai,R,Sandra,Female,34,1983-05-21," PHP 169,000.00 "
15687946,Osborne,B,Jennifer,Female,61,1956-06-14," PHP 49,000.00 "
15687946,Osborne,B,Jennifer,Female,61,1956-06-14," PHP 49,000.00 "
15687959,Landman,R,Elizabeth,Female,44,1973-06-29," PHP 69,000.00 "
15688007,Liu,N,William,Male,20,1997-05-27," PHP 46,000.00 "
15688059,Chin,N,Mary,Female,42,1975-06-22," PHP 87,000.00 "
15688071,Collins,N,Michael,Male,53,1964-05-23," PHP 105,000.00 "
15688074,Gregory,H,Edward,Male,31,1986-05-26," PHP 159,000.00 "
15688085,Warner,P,Linda,Female,28,1989-05-07," PHP 39,000.00 "
15688128,Loggia,E,Brian,Male,34,1983-06-12," PHP 108,000.00 "
15688157,Padovano,D,Betty,Female,39,1978-06-23," PHP 55,000.00 "
15688172,Tai,L,Daniel,Male,40,1977-06-11," PHP 57,000.00 "
15688193,Graham,G,Charles,Male,36,1981-05-08," PHP 87,000.00 "
15688210,Sims,B,Sandra,Female,39,1978-05-15," PHP 57,000.00 "
15688251,Mamelu,S,Michael,Male,43,1974-06-17," PHP 45,000.00 "
15688264,Nkemdilim,A,Dorothy,Female,43,1974-05-26," PHP 49,000.00 "
15688337,Dixon,J,Christopher,Male,40,1977-05-23," PHP 121,000.00 "
15688395,Lane,J,Thomas,Male,29,1988-05-27," PHP 134,000.00 "
15688409,Donaldson,R,Jennifer,Female,28,1989-06-18," PHP 76,000.00 "
15688498,Chu,I,Helen,Female,21,1996-06-18," PHP 145,000.00 "
15688563,Marchesi,J,Thomas,Male,31,1986-05-28," PHP 37,000.00 "
15688612,Campos,Q,Mark,Male,33,1984-06-13," PHP 9,000.00 "
15688619,Scott,G,Brian,Male,45,1972-06-17," PHP 155,000.00 "
15688637,Witt,M,Karen,Female,27,1990-05-22," PHP 139,000.00 "
15688644,Holloway,D,Kenneth,Male,31,1986-06-19," PHP 77,000.00 "
15688689,Esposito,C,Donna,Female,37,1980-06-07," PHP 28,000.00 "
15688691,Lei,F,Jennifer,Female,51,1966-06-12," PHP 5,000.00 "
15688713,McCall,E,Thomas,Male,44,1973-06-06," PHP 67,000.00 "
15688760,Obialo,M,Karen,Female,37,1980-05-14," PHP 87,000.00 "
15688849,Martin,B,John,Male,48,1969-06-07," PHP 140,000.00 "
15688865,Wade,B,Margaret,Female,35,1982-06-14," PHP 35,000.00 "
15688868,Birdsall,A,Carol,Female,26,1991-05-19," PHP 76,000.00 "
15688876,Wan,I,Donald,Male,39,1978-05-28," PHP 27,000.00 "
15688880,Amechi,A,Mark,Male,40,1977-06-23," PHP 5,000.00 "
15688951,Stoneman,H,Thomas,Male,43,1974-05-30," PHP 108,000.00 "
15688963,Ingram,O,Mary,Female,52,1965-05-18," PHP 26,000.00 "
15688973,Vinogradova,Q,Elizabeth,Female,39,1978-06-01," PHP 60,000.00 "
15688984,Belonwu,A,Thomas,Male,20,1997-05-12," PHP 158,000.00 "
15689031,Murphy,L,Jennifer,Female,37,1980-05-30," PHP 47,000.00 "
15689044,Humphries,O,Edward,Male,37,1980-05-22," PHP 70,000.00 "
15689081,Wu,E,James,Male,29,1988-05-06," PHP 42,000.00 "
15689096,Beneventi,O,Joseph,Male,47,1970-05-26," PHP 19,000.00 "
15689147,Ogochukwu,B,Jennifer,Female,40,1977-05-14," PHP 102,000.00 "
15689152,Loggia,T,Richard,Male,38,1979-05-13," PHP 29,000.00 "
15689168,Munro,J,James,Male,37,1980-05-09," PHP 48,000.00 "
15689176,Fabro,S,Robert,Male,46,1971-06-19," PHP 151,000.00 "
15689201,Dobie,N,Betty,Female,49,1968-06-25," PHP 138,000.00 "
15689237,Shaw,Q,Karen,Female,27,1990-06-02," PHP 76,000.00 "
15689268,Fitzpatrick,D,Robert,Male,36,1981-06-02," PHP 68,000.00 "
15689288,Folliero,J,Linda,Female,26,1991-06-16," PHP 156,000.00 "
15689294,Onyemaechi,T,George,Male,44,1973-06-27," PHP 60,000.00 "
15689322,Bevan,A,William,Male,31,1986-05-22," PHP 39,000.00 "
15689328,Harrison,J,Charles,Male,48,1969-05-27," PHP 146,000.00 "
15689341,Gibbs,Q,Linda,Female,50,1967-06-30," PHP 144,000.00 "
15689344,Montgomery,O,Paul,Male,42,1975-06-04," PHP 100,000.00 "
15689351,Johnson,M,Donna,Female,41,1976-06-18," PHP 48,000.00 "
15689412,Christie,Q,Sharon,Female,32,1985-06-15," PHP 30,000.00 "
15689425,Olejuru,K,Edward,Male,35,1982-05-10," PHP 25,000.00 "
15689492,Benjamin,K,David,Male,41,1976-05-15," PHP 108,000.00 "
15689514,Kang,Q,Michael,Male,43,1974-06-23," PHP 98,000.00 "
15689517,Hales,D,Richard,Male,27,1990-06-21," PHP 123,000.00 "
15689526,Shih,L,Patricia,Female,35,1982-05-19," PHP 8,000.00 "
15689594,Su,E,Joseph,Male,29,1988-05-20," PHP 77,000.00 "
15689598,Dean,L,George,Male,46,1971-05-13," PHP 56,000.00 "
15689602,Findlay,T,Daniel,Male,38,1979-06-10," PHP 49,000.00 "
15689612,Pirozzi,C,Helen,Female,34,1983-05-11," PHP 80,000.00 "
15689616,Ward,A,Richard,Male,34,1983-06-14," PHP 25,000.00 "
15689633,Toomey,S,Helen,Female,38,1979-06-14," PHP 135,000.00 "
15689661,Gorbunov,E,William,Male,22,1995-05-17," PHP 90,000.00 "
15689671,Packham,J,Steven,Male,27,1990-05-26," PHP 49,000.00 "
15689692,Walker,C,John,Male,19,1998-06-20," PHP 127,000.00 "
15689751,Jones,Q,Lisa,Female,31,1986-06-26," PHP 6,000.00 "
15689781,Ts'ai,J,Linda,Female,49,1968-05-21," PHP 138,000.00 "
15689786,Massie,K,Paul,Male,56,1961-05-24," PHP 133,000.00 "
15689886,Holden,F,Mark,Male,39,1978-06-10," PHP 20,000.00 "
15689952,Zuyeva,E,Steven,Male,41,1976-05-20," PHP 80,000.00 "
15689953,Toscani,O,James,Male,43,1974-05-25," PHP 146,000.00 "
15689955,Arcuri,P,Helen,Female,40,1977-05-10," PHP 158,000.00 "
15689980,Willis,Q,Helen,Female,36,1981-05-12," PHP 91,000.00 "
15690007,Ts'ui,E,Elizabeth,Female,58,1959-06-11," PHP 23,000.00 "
15690021,Martin,P,Sandra,Female,42,1975-06-16," PHP 36,000.00 "
15690079,Boniwell,L,Steven,Male,30,1987-06-18," PHP 21,000.00 "
15690130,Wyatt,I,Nancy,Female,32,1985-06-04," PHP 177,000.00 "
15690134,Hughes,K,Barbara,Female,42,1975-06-07," PHP 128,000.00 "
15690153,Sun,B,Nancy,Female,37,1980-06-21," PHP 155,000.00 "
15690164,Shao,Q,Carol,Female,33,1984-06-24," PHP 132,000.00 "
15690169,Meng,O,Brian,Male,31,1986-05-21," PHP 15,000.00 "
15690175,Ball,I,George,Male,45,1972-06-15," PHP 146,000.00 "
15690182,Kapustin,J,James,Male,37,1980-06-27," PHP 66,000.00 "
15690188,Maclean,Q,Kenneth,Male,33,1984-05-13," PHP 17,000.00 "
15690209,Hsiao,J,Dorothy,Female,32,1985-06-15," PHP 80,000.00 "
15690231,K'ung,P,Mary,Female,62,1955-06-26," PHP 155,000.00 "
15690330,Efimov,G,Betty,Female,40,1977-06-09," PHP 26,000.00 "
15690332,Wang,H,William,Male,35,1982-06-07," PHP 49,000.00 "
15690337,Chinwenma,T,Dorothy,Female,27,1990-06-04," PHP 166,000.00 "
15690372,Henry,D,David,Male,38,1979-06-18," PHP 136,000.00 "
15690440,Stiles,F,Edward,Male,47,1970-05-14," PHP 160,000.00 "
15690452,Tung,B,George,Male,52,1965-06-07," PHP 79,000.00 "
15690456,Yudina,J,Mary,Female,32,1985-05-18," PHP 115,000.00 "
15690492,Palermo,T,George,Male,41,1976-06-14," PHP 29,000.00 "
15690526,Tuan,E,John,Male,31,1986-06-03," PHP 24,000.00 "
15690540,Gearheart,J,Nancy,Female,41,1976-05-13," PHP 156,000.00 "
15690546,Riley,H,Ruth,Female,42,1975-06-26," PHP 66,000.00 "
15690589,Udinesi,I,Richard,Male,37,1980-05-18," PHP 107,000.00 "
15690620,Olisaemeka,B,George,Male,39,1978-05-17," PHP 118,000.00 "
15690647,Rogers,E,Lisa,Female,46,1971-06-12," PHP 46,000.00 "
15690664,Liang,T,George,Male,37,1980-06-02," PHP 77,000.00 "
15690670,Cox,L,Daniel,Male,33,1984-06-11," PHP 117,000.00 "
15690673,Cameron,H,Susan,Female,39,1978-05-20," PHP 119,000.00 "
15690678,Brooks,R,Susan,Female,33,1984-06-12," PHP 126,000.00 "
15690695,Flynn,C,Dorothy,Female,33,1984-05-19," PHP 47,000.00 "
15690731,Wolfe,R,Christopher,Male,40,1977-06-25," PHP 167,000.00 "
15690733,Angelo,F,Edward,Male,45,1972-06-20," PHP 47,000.00 "
15690743,Shao,N,Margaret,Female,61,1956-07-01," PHP 38,000.00 "
15690744,Custance,J,Thomas,Male,43,1974-06-18," PHP 37,000.00 "
15690772,Hughes,C,Sharon,Female,48,1969-05-31," PHP 106,000.00 "
15690796,Chambers,M,Edward,Male,37,1980-05-20," PHP 75,000.00 "
15690829,Sandefur,K,William,Male,49,1968-06-27," PHP 116,000.00 "
15690898,Bogolyubova,I,Thomas,Male,44,1973-05-11," PHP 54,000.00 "
15690925,McIntosh,P,Barbara,Female,29,1988-05-19," PHP 65,000.00 "
15690939,Howe,B,Edward,Male,28,1989-05-16," PHP 20,000.00 "
15690958,Cantrell,I,Paul,Male,23,1994-05-20," PHP 39,000.00 "
15691004,Yu,F,Kenneth,Male,37,1980-06-10," PHP 56,000.00 "
15691011,Shoebridge,S,Thomas,Male,42,1975-06-17," PHP 85,000.00 "
15691061,Rapuokwu,L,Barbara,Female,37,1980-05-17," PHP 33,000.00 "
15691104,Kennedy,Q,Sharon,Female,40,1977-06-03," PHP 69,000.00 "
15691111,Pai,H,Sharon,Female,42,1975-05-27," PHP 7,000.00 "
15691150,Ku,T,Sandra,Female,32,1985-05-17," PHP 86,000.00 "
15691170,Vasilyeva,L,Carol,Female,29,1988-05-25," PHP 95,000.00 "
15691287,Ford,A,Karen,Female,33,1984-06-25," PHP 22,000.00 "
15691323,Bianchi,S,Edward,Male,40,1977-05-14," PHP 155,000.00 "
15691387,Agafonova,C,Steven,Male,29,1988-06-07," PHP 50,000.00 "
15691396,Ko,L,Daniel,Male,31,1986-05-19," PHP 36,000.00 "
15691446,Tokaryev,T,David,Male,29,1988-05-11," PHP 64,000.00 "
15691457,Boyle,H,Thomas,Male,36,1981-05-19," PHP 137,000.00 "
15691483,Chin,D,Barbara,Female,25,1992-05-16," PHP 154,000.00 "
15691483,Chin,D,Barbara,Female,25,1992-05-16," PHP 154,000.00 "
15691504,Yusupova,I,Sandra,Female,52,1965-06-02," PHP 25,000.00 "
15691513,Dawkins,A,Christopher,Male,60,1957-06-07," PHP 20,000.00 "
15691543,Lennox,L,John,Male,58,1959-06-30," PHP 48,000.00 "
15691624,Chidiebere,C,Daniel,Male,33,1984-05-28," PHP 30,000.00 "
15691625,Ko,K,Donna,Female,41,1976-06-15," PHP 85,000.00 "
15691627,Tai,B,Lisa,Female,37,1980-06-15," PHP 30,000.00 "
15691647,McGregor,A,Nancy,Female,35,1982-06-22," PHP 51,000.00 "
15691703,Shih,M,Charles,Male,47,1970-05-14," PHP 47,000.00 "
15691723,Chukwudi,M,Brian,Male,55,1962-06-14," PHP 71,000.00 "
15691785,Findlay,J,John,Male,61,1956-06-16," PHP 6,000.00 "
15691792,Young,R,Donald,Male,35,1982-06-22," PHP 100,000.00 "
15691808,King,E,Edward,Male,43,1974-05-28," PHP 145,000.00 "
15691817,Iloerika,G,Linda,Female,44,1973-05-21," PHP 20,000.00 "
15691823,Obidimkpa,C,George,Male,37,1980-05-20," PHP 134,000.00 "
15691840,Fraser,B,Nancy,Female,37,1980-05-19," PHP 108,000.00 "
15691863,Cody,B,Donna,Female,39,1978-05-22," PHP 56,000.00 "
15691871,Millar,K,William,Male,42,1975-05-15," PHP 124,000.00 "
15691874,Kazakova,E,Lisa,Female,34,1983-05-12," PHP 178,000.00 "
15691875,Tsou,H,Elizabeth,Female,39,1978-06-28," PHP 74,000.00 "
15691906,Esposito,B,Donna,Female,49,1968-05-13," PHP 71,000.00 "
15691910,Lu,L,Richard,Male,30,1987-05-07," PHP 75,000.00 "
15691950,Parry,K,William,Male,49,1968-05-11," PHP 24,000.00 "
15691952,Fanucci,R,William,Male,37,1980-05-11," PHP 130,000.00 "
15692002,Skelton,J,Daniel,Male,33,1984-05-10," PHP 155,000.00 "
15692106,Rose,O,Barbara,Female,25,1992-05-13," PHP 57,000.00 "
15692110,Ch'eng,L,Maria,Female,33,1984-05-24," PHP 161,000.00 "
15692132,Wilkinson,N,Dorothy,Female,22,1995-05-16," PHP 56,000.00 "
15692137,Jen,L,Lisa,Female,46,1971-06-09," PHP 116,000.00 "
15692142,Rogova,C,Nancy,Female,48,1969-06-05," PHP 157,000.00 "
15692207,Ingle,C,Sandra,Female,53,1964-05-23," PHP 93,000.00 "
15692226,Onwumelu,F,Mary,Female,31,1986-06-01," PHP 33,000.00 "
15692235,Bellucci,O,Lisa,Female,38,1979-05-22," PHP 58,000.00 "
15692258,Thompson,N,Richard,Male,31,1986-05-26," PHP 122,000.00 "
15692259,Baresi,K,Ruth,Female,29,1988-06-15," PHP 75,000.00 "
15692291,Hs?eh,B,Barbara,Female,42,1975-05-21," PHP 109,000.00 "
15692317,Craig,M,Charles,Male,30,1987-06-07," PHP 129,000.00 "
15692406,Gow,B,Brian,Male,37,1980-05-21," PHP 88,000.00 "
15692408,Brown,C,Margaret,Female,35,1982-06-20," PHP 10,000.00 "
15692416,Aikenhead,C,Jennifer,Female,52,1965-06-27," PHP 105,000.00 "
15692430,Milano,O,Edward,Male,36,1981-06-16," PHP 60,000.00 "
15692443,Piccio,N,James,Male,33,1984-06-09," PHP 18,000.00 "
15692463,Rahman,F,Betty,Female,28,1989-05-15," PHP 57,000.00 "
15692575,Kerr,B,Michael,Male,38,1979-06-28," PHP 57,000.00 "
15692577,Tomlinson,R,Lisa,Female,38,1979-05-11," PHP 60,000.00 "
15692583,Udobata,D,Patricia,Female,32,1985-05-18," PHP 70,000.00 "
15692599,Chiemela,L,George,Male,34,1983-06-01," PHP 165,000.00 "
15692631,Bogdanova,M,Elizabeth,Female,44,1973-06-02," PHP 87,000.00 "
15692664,Diribe,B,Karen,Female,58,1959-05-30," PHP 5,000.00 "
15692671,Dobson,C,Joseph,Male,36,1981-05-27," PHP 141,000.00 "
15692718,Jackson,L,Donna,Female,38,1979-05-18," PHP 43,000.00 "
15692744,Davison,N,Joseph,Male,36,1981-06-26," PHP 50,000.00 "
15692750,McGregor,N,Karen,Female,45,1972-06-09," PHP 15,000.00 "
15692761,Pratt,O,John,Male,36,1981-06-08," PHP 55,000.00 "
15692819,Toscani,S,David,Male,32,1985-05-31," PHP 16,000.00 "
15692918,Hsing,G,Daniel,Male,36,1981-05-12," PHP 88,000.00 "
15692926,Toscani,A,Daniel,Male,25,1992-06-08," PHP 88,000.00 "
15692929,Ikechukwu,P,Ruth,Female,42,1975-06-22," PHP 109,000.00 "
15692931,Hsing,N,Joseph,Male,22,1995-05-19," PHP 50,000.00 "
15692977,Ikenna,M,Helen,Female,36,1981-05-08," PHP 38,000.00 "
15692991,Wood,M,Elizabeth,Female,38,1979-06-21," PHP 115,000.00 "
15693018,Ermakova,J,John,Male,23,1994-06-20," PHP 47,000.00 "
15693088,Oliver,F,Margaret,Female,37,1980-05-14," PHP 35,000.00 "
15693131,Watts,Q,Dorothy,Female,24,1993-06-22," PHP 59,000.00 "
15693162,Higgins,R,Maria,Female,29,1988-06-03," PHP 68,000.00 "
15693199,Shao,B,Betty,Female,37,1980-05-27," PHP 151,000.00 "
15693200,King,B,Patricia,Female,36,1981-06-05," PHP 149,000.00 "
15693205,Peng,F,Linda,Female,41,1976-05-11," PHP 126,000.00 "
15693233,De Neeve,E,Kenneth,Male,38,1979-06-28," PHP 128,000.00 "
15693259,Wallace,O,Donald,Male,30,1987-06-01," PHP 21,000.00 "
15693264,Onyinyechukwuka,P,Karen,Female,29,1988-06-09," PHP 75,000.00 "
15693267,Dickson,D,Linda,Female,34,1983-06-15," PHP 35,000.00 "
15693322,Shaver,S,Mary,Female,37,1980-05-26," PHP 20,000.00 "
15693326,Whitehouse,I,Margaret,Female,42,1975-06-01," PHP 124,000.00 "
15693337,Perry,T,George,Male,41,1976-06-18," PHP 132,000.00 "
15693347,Gardener,J,Patricia,Female,32,1985-05-22," PHP 58,000.00 "
15693376,Baryshnikov,J,Kenneth,Male,43,1974-06-06," PHP 9,000.00 "
15693381,Tipton,P,Thomas,Male,38,1979-05-11," PHP 108,000.00 "
15693382,Muir,I,Robert,Male,31,1986-05-10," PHP 140,000.00 "
15693468,Simmons,D,Lisa,Female,39,1978-06-28," PHP 19,000.00 "
15693526,Ku,L,Helen,Female,40,1977-06-27," PHP 84,000.00 "
15693543,McDonald,S,Lisa,Female,33,1984-05-25," PHP 27,000.00 "
15693637,Ochoa,G,Ruth,Female,30,1987-06-13," PHP 167,000.00 "
15693683,Yuille,L,Christopher,Male,29,1988-05-09," PHP 177,000.00 "
15693690,Iweobiegbunam,N,Joseph,Male,52,1965-05-24," PHP 179,000.00 "
15693704,Tsou,L,Helen,Female,24,1993-05-23," PHP 105,000.00 "
15693737,Carr,F,Dorothy,Female,30,1987-06-06," PHP 103,000.00 "
15693752,Reed,N,William,Male,37,1980-05-29," PHP 101,000.00 "
15693764,Mai,E,Thomas,Male,52,1965-05-27," PHP 116,000.00 "
15693771,Y?an,P,Helen,Female,45,1972-06-10," PHP 56,000.00 "
15693814,Niu,T,David,Male,25,1992-06-21," PHP 28,000.00 "
15693817,Ferrari,S,Charles,Male,28,1989-05-17," PHP 56,000.00 "
15693864,Iheanacho,E,Barbara,Female,49,1968-06-21," PHP 62,000.00 "
